Item1,Item2.X,Item2.Y
51950241.664,370.8731,731.41
51950287.5008,370.4058,733.3508
51950319.7312,369.8496,736.2979
51950367.9744,369.8496,736.2979
51950395.6864,368.6864,737.3484
51950423.6544,368.9923,737.6487
51950447.4752,370.9021,738.045
51950478.3616,370.9126,738.4227
51950526.912,371.841,740.2701
51950558.7584,371.841,740.2701
51950581.9776,371.2941,741.2911
51950613.056,372.133,741.2458
51950639.7696,371.8511,742.2368
51950685.9392,371.0297,740.9139
51950720.8704,368.1513,739.2125
51950766.8096,368.1513,739.2125
51950791.7568,359.045,740.1669
51950815.7312,353.1127,744.188
51950847.7824,351.7419,745.4396
51950878.9504,347.4531,746.3352
51950927.232,343.7043,763.9271
51950959.232,343.8205,763.7944
51950984.7424,343.6042,768.6288
51951012.9024,344.4806,771.0037
51951043.6224,345.718,772.2264
51951088.0512,346.4006,774.2596
51951122.2912,347.8459,775.1782
51951166.848,347.8459,775.1782
51951194.4576,349.6425,773.7125
51951220.9664,345.2861,774.2245
51951248.3584,339.3425,773.8907
51951280.7168,334.8558,772.2082
51951327.7568,329.6689,771.8381
51951359.9616,329.6689,771.8381
51951385.0496,329.0258,768.6674
51951415.3088,328.7548,768.5151
51951442.2656,327.0043,767.1519
51951487.3472,324.6674,773.2026
51951519.4368,326.1967,771.4416
51951566.6688,326.2668,771.549
51951591.1296,324.8585,779.9904
51951617.7152,324.1917,780.1588
51951647.104,324.1588,779.8687
51951680.96,324.3604,779.029
51951726.2976,323.9356,779.3642
51951758.8224,323.9356,779.3642
51951782.8224,324.3272,778.6435
51951809.5488,324.5823,780.2748
51951840.3968,326.1095,778.6389
51951886.6304,329.1923,773.9188
51951920.7808,332.678,770.4524
51951970.112,332.678,770.4524
51951995.5712,333.9435,770.086
51952020.416,334.8517,769.7651
51952052.8896,336.9038,772.3752
51952082.0096,336.6691,772.2281
51952126.3232,335.4786,774.2294
51952160.8704,335.4786,774.2294
51952187.4048,335.3125,774.7391
51952213.312,335.6725,772.358
51952249.3312,335.0619,773.4519
51952288.9472,334.6704,774.1904
51952319.8592,334.4787,774.5939
51952367.168,334.4787,774.5939
51952391.8592,334.4306,775.5852
51952422.2592,334.1273,775.3358
51952450.88,334.2589,775.9985
51952480.1536,335.3013,774.864
51952527.9616,335.7921,775.314
51952560.256,335.7921,775.314
51952584.9344,335.6628,775.7009
51952613.0944,336.515,775.3497
51952641.9072,337.1166,774.7579
51952688.1664,336.8027,775.2192
51952718.336,337.2527,774.3183
51952767.1552,337.2527,774.3183
51952790.7968,336.7517,775.663
51952813.7216,336.6037,774.8311
51952847.3856,336.7922,774.2491
51952878.7456,336.8304,774.7059
51952927.1424,336.6961,774.5108
51952962.4576,336.6961,774.5108
51952989.7216,336.8832,775.5299
51953017.7792,336.8072,775.0531
51953043.5456,336.4872,774.896
51953087.7824,336.1949,774.6495
51953118.4128,336.0977,775.4087
51953167.2192,336.0977,775.4087
51953193.7536,336.1826,775.0009
51953219.2384,336.6105,774.9851
51953250.56,336.3008,774.7885
51953279.296,335.5711,775.3503
51953327.8208,335.478,775.0052
51953358.9888,335.478,775.0052
51953382.656,335.5905,776.1399
51953417.3696,333.4315,778.123
51953443.4048,327.101,779.3935
51953487.552,324.2798,779.0189
51953520.5376,320.956,778.3055
51953569.984,320.956,778.3055
51953594.2144,319.8548,779.1206
51953618.9056,320.4512,776.9576
51953649.8432,318.3985,781.9741
51953680.1152,316.9273,780.0878
51953727.7568,316.8734,777.898
51953759.3856,316.8734,777.898
51953789.1712,316.1295,775.6669
51953814.0544,315.3083,773.9531
51953841.4848,315.5414,774.7919
51953888.1024,315.1678,779.207
51953919.1168,314.8369,781.3693
51953967.232,314.8369,781.3693
51953994.432,316.3493,778.9549
51954023.1168,316.9875,777.6167
51954051.584,317.0467,778.4686
51954080.9216,315.3076,781.4779
51954126.08,315.1309,781.0896
51954160.4224,315.1309,781.0896
51954184.6144,315.3062,781.4167
51954212.6592,315.4352,779.8943
51954240.2816,314.8582,780.9304
51954288.4736,315.1014,784.324
51954318.7584,317.3815,786.207
51954367.0272,317.3815,786.207
51954390.5152,318.5142,787.8658
51954418.3936,320.239,788.1533
51954448.7424,319.8938,788.0909
51954481.2672,318.9615,788.0334
51954529.0752,315.1198,784.7746
51954559.7824,315.1198,784.7746
51954587.3024,311.267,781.2537
51954612.48,307.4487,777.9352
51954640.0384,304.7116,781.5164
51954687.9232,302.4841,781.8331
51954722.0992,301.9504,785.5258
51954768.832,301.9504,785.5258
51954795.3152,302.1169,783.2033
51954821.0432,296.6822,786.4093
51954849.3824,293.8425,791.7526
51954881.4848,290.4845,791.3116
51954927.6544,286.5877,790.5586
51954960.8576,286.5877,790.5586
51954984.8448,286.5569,790.3285
51955012.5824,286.7193,787.9885
51955041.5488,284.2741,789.7814
51955087.744,284.3327,788.3715
51955120.8704,282.4869,792.6757
51955166.2848,282.4869,792.6757
51955190.3488,282.9574,793.4688
51955217.2032,282.921,795.152
51955247.9872,283.7665,793.0052
51955279.936,284.3558,795.851
51955326.9888,284.0954,797.801
51955362.3936,284.0954,797.801
51955390.6432,284.4129,798.3069
51955416.4992,285.9994,798.545
51955445.2096,286.8674,797.9031
51955489.3568,287.679,796.8123
51955524.16,290.3874,796.5813
51955572.9024,290.3874,796.5813
51955597.632,293.083,795.8246
51955627.4304,296.6251,794.8455
51955655.04,301.0598,794.4703
51955681.5488,304.2267,796.177
51955727.6032,312.0397,792.0339
51955762.816,312.0397,792.0339
51955790.8096,318.9133,791.1211
51955820.5824,323.0152,788.1896
51955846.2848,334.853,787.5599
51955889.5872,343.7159,787.1697
51955922.2528,353.0038,782.5624
51955968.0512,353.0038,782.5624
51955993.2544,360.2694,782.0111
51956017.9712,366.4695,782.5311
51956047.9744,374.7813,780.6908
51956080.1536,383.6976,781.5824
51956127.936,395.4153,781.7616
51956160.4224,395.4153,781.7616
51956184.7168,406.6705,787.4965
51956215.744,420.7653,790.1435
51956241.5616,445.0334,785.337
51956287.7696,525.7762,783.5392
51956320.384,468.6139,785.9064
51956366.9248,468.6139,785.9064
51956393.6384,477.2794,783.0853
51956420.0832,535.1734,774.6748
51956450.2016,540.9293,769.1634
51956483.52,541.8594,763.5036
51956526.9888,543.1778,762.1154
51956559.0272,543.1778,762.1154
51956586.944,543.5553,763.9226
51956612.1856,544.1208,763.9451
51956642.0352,543.6296,764.122
51956687.2832,548.3085,759.6356
51956720.4736,551.1691,758.4559
51956766.4384,551.1691,758.4559
51956791.1936,553.0875,756.3921
51956815.424,554.9558,755.7551
51956847.7312,557.4198,753.788
51956882.2144,560.8808,751.3057
51956926.6304,567.665,747.4691
51956962.1888,567.5382,747.6111
51956991.8848,568.9265,745.2302
51957017.6896,573.4129,735.1434
51957045.9776,574.8636,734.3469
51957088.3328,579.5499,732.46
51957121.5616,583.3486,734.5454
51957167.6032,583.3486,734.5454
51957192.1792,591.3202,733.3338
51957217.7408,590.2916,738.1096
51957251.3536,589.3976,738.2007
51957283.3152,590.6844,738.2987
51957327.4624,595.6729,732.6414
51957359.4112,595.6729,732.6414
51957386.5728,599.0592,729.3813
51957414.5152,604.4547,720.9445
51957443.4432,610.4706,713.4352
51957488.0768,617.2437,700.9435
51957522.5984,614.4484,696.4432
51957567.104,614.4484,696.4432
51957590.272,616.2515,685.8658
51957616.0512,618.3178,678.2583
51957647.5008,620.4226,675.2513
51957681.1904,620.4836,676.7103
51957726.912,622.4399,679.2955
51957762.5472,622.4399,679.2955
51957787.8528,623.1113,679.1056
51957810.88,624.9836,680.2612
51957846.3616,623.3642,684.2342
51957887.3088,622.3605,688.6318
51957919.3856,620.5389,691.0321
51957967.0016,620.5389,691.0321
51957991.488,617.0063,694.0113
51958019.8272,614.2951,694.2795
51958047.296,613.1543,692.3387
51958081.5872,614.3667,686.0938
51958128,617.4329,673.6405
51958160.8576,617.4329,673.6405
51958184.8704,617.1841,670.0865
51958210.496,619.678,661.8179
51958242.9824,622.5112,656.6566
51958288.0128,625.738,654.0454
51958322.2656,625.0598,658.6859
51958367.4752,625.0598,658.6859
51958393.2928,619.7462,669.2923
51958417.5104,620.0486,668.9888
51958449.7792,620.7838,672.5045
51958480.064,619.177,667.1616
51958528.8064,619.5368,668.9872
51958560.4736,619.5368,668.9872
51958587.3664,619.2175,668.7466
51958618.496,618.4786,667.6617
51958644.9024,619.3917,667.6801
51958689.0368,619.9266,667.0297
51958720.9472,620.8183,668.9612
51958770.2272,620.8183,668.9612
51958794.752,619.3674,670.4214
51958824.7936,617.8571,671.56
51958850.496,617.696,672.3809
51958880.4736,618.352,669.2175
51958928.32,620.6514,671.3597
51958960.1408,620.6514,671.3597
51958987.0336,623.0432,669.702
51959010.8416,624.6436,667.8024
51959040.2688,623.2104,668.4916
51959087.7952,621.2614,670.2834
51959120.32,620.9562,667.8867
51959167.552,620.9562,667.8867
51959195.712,619.4472,670.2308
51959219.6864,618.5132,669.7158
51959255.0784,617.6655,668.7695
51959286.848,617.1466,668.8391
51959328.96,618.1263,670.1094
51959362.2272,618.1263,670.1094
51959393.5872,618.8802,670.657
51959420.16,619.8038,673.7618
51959448.768,620.6489,674.2283
51959490.432,620.2741,680.0563
51959521.0752,620.2341,679.981
51959569.1904,620.2341,679.981
51959596.3776,620.9456,684.9442
51959624.2816,619.4969,689.2031
51959649.664,618.8785,690.9518
51959681.6,620.3918,691.406
51959728.2688,621.0328,694.4868
51959762.1632,621.0328,694.4868
51959793.088,623.3247,694.1875
51959817.8944,625.5408,693.4784
51959845.6192,628.8955,690.3873
51959888.6272,632.2211,687.9388
51959925.2608,637.1592,681.4815
51959968.1152,637.1592,681.4815
51959993.3952,637.9999,680.6093
51960024.9984,641.8527,674.4881
51960054.272,643.7476,666.9946
51960087.1552,644.1234,665.3189
51960127.9616,644.666,663.2531
51960161.6256,644.666,663.2531
51960190.976,645.1773,659.4208
51960215.1808,645.8533,653.8271
51960243.52,643.814,648.7209
51960288.0128,641.4308,649.4142
51960322.2528,641.9373,651.3375
51960368.7552,641.9373,651.3375
51960393.0112,641.4701,654.477
51960420.6848,641.7885,656.4319
51960448.704,637.621,657.1939
51960483.6864,638.931,657.9515
51960531.2,638.7015,662.9495
51960565.44,640.1818,661.4216
51960593.5744,641.4428,663.9841
51960620.8896,641.6749,667.5801
51960649.6,641.18,668.6795
51960689.8432,643.3986,668.996
51960722.0608,645.7813,667.5711
51960768.384,645.7813,667.5711
51960799.1424,644.2371,671.1441
51960826.176,641.9514,675.0841
51960858.4064,640.4684,677.9789
51960885.2608,637.3571,680.6002
51960929.3824,638.949,678.3267
51960960.896,638.949,678.3267
51960985.344,640.1438,679.7408
51961011.264,639.7089,680.3592
51961040.6016,638.4762,680.8325
51961088.3712,635.7695,683.6068
51961122.9312,636.9249,681.8466
51961168.9344,636.9249,681.8466
51961193.4336,634.4837,682.9777
51961218.0992,632.1597,681.6139
51961248.6784,628.3141,677.4136
51961281.024,626.2716,681.5673
51961328.128,628.3032,683.9216
51961359.744,628.3032,683.9216
51961386.3552,626.2188,686.7769
51961411.2896,624.5467,690.1633
51961441.0112,617.8153,691.4026
51961487.5392,608.8547,693.4744
51961520.6016,604.7104,691.6335
51961567.168,604.7104,691.6335
51961591.168,600.9353,693.5557
51961616.1152,596.3893,692.5959
51961650.2784,592.5852,692.0695
51961681.2928,592.5445,689.6025
51961728.6912,593.1719,689.9879
51961759.8464,593.1719,689.9879
51961789.4144,594.2895,690.7781
51961813.5296,595.5083,690.9363
51961841.9328,596.2776,691.2038
51961889.9456,596.8127,690.4103
51961924.7488,597.2587,690.2349
51961968.9344,597.2587,690.2349
51961993.0368,597.356,690.4127
51962019.7248,596.4955,692.0384
51962049.2544,597.6577,692.3515
51962088.1024,597.1915,692.4378
51962128.4224,599.2601,693.0179
51962161.1136,599.2601,693.0179
51962188.2624,602.7573,692.5447
51962218.1888,602.6318,695.0642
51962245.888,601.923,696.4457
51962288.2944,604.446,697.3726
51962320.1792,603.9766,697.4851
51962367.68,603.9766,697.4851
51962395.5712,603.7019,697.5259
51962420.6208,602.3266,698.1966
51962453.9776,600.5892,698.5053
51962485.8752,597.8803,699.9012
51962527.7312,596.4962,699.7564
51962559.6416,596.4962,699.7564
51962584.0128,595.887,699.3371
51962614.8992,594.0845,700.6368
51962643.8016,593.1673,700.744
51962687.872,595.0326,702.1569
51962721.7664,598.9589,702.0081
51962768.8192,598.9589,702.0081
51962793.92,600.2643,702.6415
51962817.5104,598.0005,703.5287
51962848.9728,596.988,702.8096
51962881.7536,595.0333,702.7236
51962928.128,593.9292,702.7056
51962963.136,593.9292,702.7056
51962988.3776,595.0368,702.8121
51963016.576,597.9078,703.8195
51963042.496,601.2615,703.0511
51963089.2672,607.753,702.9114
51963121.1648,613.1832,702.3038
51963169.8944,613.1832,702.3038
51963193.9328,620.8725,703.2649
51963220.9152,629.3253,702.6299
51963251.2512,644.7883,698.9431
51963280.9216,649.51,697.3906
51963329.5104,653.8414,694.4413
51963361.3568,652.7767,695.0303
51963387.0976,659.8098,691.2853
51963410.9696,666.2446,685.9433
51963440.1024,673.0074,685.8893
51963488.0512,680.0948,686.6595
51963523.3536,680.4462,690.7463
51963568.9984,680.4462,690.7463
51963594.9568,686.156,692.303
51963620.7872,693.2924,691.1324
51963649.0752,706.3939,686.0342
51963680.6016,708.7234,686.3115
51963728.448,713.121,681.6536
51963759.5648,713.121,681.6536
51963784.9856,718.7965,675.4416
51963809.6896,725.02,672.9188
51963840.2432,734.6746,668.7701
51963890.2912,739.7006,669.9186
51963921.4592,740.0106,674.9459
51963968.8192,740.0106,674.9459
51963992.512,738.8354,676.3913
51964019.3152,734.9126,679.9034
51964049.664,729.4805,684.0605
51964081.792,722.9254,686.5858
51964129.152,717.4572,684.4853
51964163.8272,717.4572,684.4853
51964191.8592,713.8673,684.172
51964217.408,714.3199,683.9827
51964242.9952,712.6655,684.0214
51964290.2528,712.7458,683.616
51964321.9456,714.4496,680.5087
51964371.8784,714.4496,680.5087
51964398.3104,715.8723,678.4796
51964423.2832,718.6507,673.5956
51964451.4432,720.3287,669.5568
51964482.8544,721.9989,664.8775
51964529.024,722.4227,659.9117
51964564.1344,722.4227,659.9117
51964591.296,724.1541,654.5746
51964616.576,726.2967,647.3611
51964644.3264,730.2083,640.0363
51964689.536,735.857,629.2819
51964720.2304,741.2399,620.1445
51964771.4048,741.2399,620.1445
51964798.1952,748.1801,611.1545
51964823.9104,752.6843,602.8787
51964854.7456,755.5192,593.5455
51964885.0176,755.4885,585.5359
51964929.0112,754.3071,577.1675
51964961.0624,754.3071,577.1675
51964988.6208,752.0699,569.9428
51965014.4896,746.9954,566.4658
51965047.744,743.8951,558.7874
51965089.152,741.8625,550.5942
51965122.2144,739.9351,542.2527
51965168.9984,739.9351,542.2527
51965197.4016,740.2278,532.7141
51965224.5248,742.3713,522.802
51965253.6192,745.0048,512.6067
51965282.048,747.7448,505.9756
51965328.8448,752.6241,499.3924
51965360.0768,752.6241,499.3924
51965387.904,756.3141,494.1044
51965415.616,757.0151,491.0192
51965443.1616,757.6797,489.5058
51965490.1504,760.1015,484.736
51965520.8448,763.0574,475.2548
51965570.368,763.0574,475.2548
51965597.1456,763.1292,471.6802
51965624.1408,762.8641,470.5977
51965652.3392,762.9576,468.23
51965682.6496,762.9523,466.1891
51965728.4608,764.376,462.0529
51965762.432,764.376,462.0529
51965788.416,763.4393,460.3969
51965815.1808,761.1871,460.0161
51965842.88,760.7711,459.2315
51965888.8576,760.1254,460.0386
51965921.3696,759.9369,459.3224
51965969.6256,759.9369,459.3224
51965992.9728,759.6708,459.686
51966016.9984,760.2745,460.2751
51966054.4256,760.6458,460.0006
51966086.1824,761.0826,459.6628
51966128.0256,761.5375,458.8802
51966160.064,761.5375,458.8802
51966186.176,761.6384,459.2908
51966213.0944,761.5506,460.4926
51966245.5552,760.8276,459.9124
51966289.1648,761.5562,459.6675
51966323.0592,762.0197,459.5179
51966369.664,762.0197,459.5179
51966396.0192,763.2332,457.3842
51966424.1024,763.7155,454.4238
51966455.2832,764.2933,449.0497
51966485.1328,765.8283,441.0592
51966529.0368,769.3268,430.2239
51966560.5888,769.3268,430.2239
51966589.2224,772.381,420.671
51966616.448,776.4271,412.6032
51966645.5808,780.3429,405.0876
51966689.92,784.2717,396.7191
51966724.5056,787.7673,387.4118
51966769.344,787.7673,387.4118
51966793.0496,789.0715,378.525
51966818.2784,792.0269,366.0504
51966851.2256,793.4206,356.5496
51966882.0352,792.5644,347.8153
51966929.2416,789.8,343.2417
51966961.6384,789.8,343.2417
51966988.48,789.2104,337.0553
51967015.9232,789.4033,333.8781
51967043.6864,790.1259,327.6726
51967090.0352,791.1993,319.7602
51967123.8528,792.1367,314.0695
51967168.9856,792.101,314.0823
51967194.8544,792.5637,311.5046
51967220.2496,793.6149,309.9139
51967248.6144,795.5336,306.3375
51967283.6736,796.0344,303.7922
51967332.0576,796.5097,301.2386
51967361.7664,796.5097,301.2386
51967386.2656,797.0957,298.1639
51967411.0592,797.8696,297.7679
51967446.272,798.7555,293.973
51967488.4096,800.5659,289.1842
51967522.5856,802.1931,280.0351
51967574.3104,802.1931,280.0351
51967599.2448,803.2264,273.3009
51967625.2672,803.6456,266.7689
51967654.4512,802.5316,262.1378
51967683.4048,800.895,258.4918
51967729.216,799.8179,255.7043
51967762.2016,799.8179,255.7043
51967792.6656,798.8895,252.7207
51967817.8816,797.7346,249.1909
51967846.8992,796.681,248.018
51967890.1632,795.4063,247.8238
51967922.1504,795.7213,245.8983
51967970.048,795.7213,245.8983
51967993.5104,796.0347,245.6454
51968020.736,796.7027,245.7593
51968052.8256,796.6201,243.3555
51968082.2912,796.6678,237.3939
51968130.3424,798.5782,235.5523
51968165.248,798.5782,235.5523
51968191.0272,801.3233,235.5551
51968214.8864,801.2366,233.2464
51968243.3664,799.4647,231.3496
51968290.2528,798.1956,227.1452
51968320.9728,796.4363,219.2403
51968368.832,796.4363,219.2403
51968393.5232,795.812,210.6039
51968417.6384,794.5594,198.4156
51968450.5344,789.8524,188.1777
51968486.5152,783.6453,180.7201
51968528.64,778.0558,175.9267
51968561.8944,778.0558,175.9267
51968586.1888,775.9241,174.0527
51968613.2608,773.539,168.0171
51968642.9824,772.3309,164.299
51968689.2288,769.651,161.9425
51968723.2,767.0127,158.724
51968770.6752,767.0127,158.724
51968799.68,762.1961,154.9432
51968829.376,758.3484,150.061
51968858.0352,756.0449,149.3951
51968887.7568,752.076,146.4469
51968929.4336,749.78,145.6203
51968962.2016,749.78,145.6203
51968989.312,746.2302,145.6226
51969015.424,740.5016,142.4963
51969047.8336,739.2604,142.7457
51969090.4576,739.3198,143.2509
51969121.856,736.2689,140.3704
51969169.984,736.2689,140.3704
51969196.3776,732.5305,138.127
51969223.4624,727.1732,135.1581
51969254.9888,721.5485,134.233
51969282.4192,718.6836,134.0382
51969330.2912,715.0406,131.9832
51969361.9328,715.0406,131.9832
51969391.5136,713.7725,132.6848
51969419.8528,712.7219,132.6779
51969446.592,713.7728,133.6591
51969494.5792,714.8051,133.671
51969528.32,714.8207,133.4417
51969570.7264,714.8207,133.4417
51969599.1936,715.4148,133.4869
51969624.5376,715.7067,133.9132
51969652.8128,716.1096,133.9624
51969683.6864,715.6728,133.6548
51969729.92,715.4304,133.5062
51969761.4208,715.4304,133.5062
51969787.6864,715.1759,133.1206
51969814.336,715.1115,133.3744
51969842.944,715.3621,133.0963
51969889.7536,716.0938,133.4279
51969921.5872,716.2211,133.1631
51969969.7152,716.2211,133.1631
51969993.5104,715.8658,133.2957
51970018.0992,715.9501,133.3295
51970051.904,717.2384,132.7626
51970082.9184,718.6942,131.7394
51970130.5728,715.7053,128.7179
51970162.4704,715.7053,128.7179
51970189.0304,712.9954,128.7235
51970217.8688,717.1417,130.3065
51970242.624,716.0947,130.3308
51970293.8112,719.7853,130.5833
51970326.336,720.9011,130.2344
51970370.7008,720.9011,130.2344
51970397.8752,721.414,131.3112
51970423.1936,723.931,131.4432
51970455.744,726.8009,131.9009
51970483.6864,730.5248,131.4726
51970531.0592,732.5747,130.4382
51970564.544,732.5747,130.4382
51970592.2432,734.1487,130.2534
51970619.072,739.623,128.5658
51970648.1664,742.9906,129.2545
51970691.2384,746.0328,130.4171
51970725.1328,745.4313,130.5563
51970769.1776,745.4313,130.5563
51970792.5504,747.8624,132.1051
51970819.52,749.687,131.9625
51970851.264,748.7368,132.5474
51970883.264,751.8359,132.1468
51970929.5616,750.2167,134.2967
51970961.7408,750.2167,134.2967
51970985.7024,751.4247,133.6219
51971016.2688,754.0255,135.0272
51971046.7456,755.388,134.3263
51971090.4832,749.5963,135.182
51971123.8528,751.6389,135.4369
51971169.5104,751.6389,135.4369
51971192.9088,755.4692,134.3923
51971215.8336,753.8378,134.5362
51971251.5328,751.1962,134.9995
51971281.2672,753.1689,135.162
51971329.2032,752.733,135.4258
51971361.536,753.5565,134.9098
51971386.7392,755.3657,134.4908
51971411.904,755.7173,136.3113
51971449.3696,755.1959,137.322
51971490.3936,753.0988,139.1369
51971523.4816,750.5273,141.1162
51971570.0096,750.5273,141.1162
51971595.6992,749.3557,141.1573
51971624.2944,746.7207,144.3825
51971657.9072,745.9824,146.769
51971683.9552,745.0351,147.1723
51971730.4192,745.9838,146.6631
51971766.976,745.9838,146.6631
51971793.1904,745.2191,146.9839
51971819.9168,743.7364,147.4936
51971845.2096,740.9045,149.7625
51971890.7776,736.5436,153.7826
51971926.1056,729.8417,159.9959
51971970.0352,729.8417,159.9959
51971994.4704,724.8929,164.9973
51972021.0432,720.3467,168.0522
51972052.3136,715.4643,170.411
51972081.8432,708.3568,170.3657
51972131.5072,703.5056,173.326
51972165.4528,703.5056,173.326
51972189.696,693.7506,178.369
51972214.3872,682.8113,182.5562
51972246.08,680.2935,190.2683
51972291.2768,678.955,190.5399
51972322.496,678.5327,195.6436
51972369.9968,678.5327,195.6436
51972397.12,678.6091,198.8486
51972423.9872,672.6143,211.0504
51972451.3152,672.3149,214.1765
51972482.4448,673.3102,215.9891
51972530.5856,673.0386,217.0453
51972561.9456,673.0386,217.0453
51972588.0576,671.2916,219.5851
51972616.896,666.5229,221.9335
51972644.3264,668.0165,216.1946
51972690.5856,666.8365,211.4797
51972722.7648,668.8216,207.1379
51972770.4832,668.8216,207.1379
51972795.6736,669.4425,196.1394
51972822.0032,666.2268,190.9546
51972854.208,661.2374,187.4295
51972884.6464,651.6145,189.1129
51972930.5728,647.17,189.3278
51972963.072,647.17,189.3278
51972992.2816,635.1876,193.2039
51973020.8768,622.1974,198.8616
51973050.9056,618.7009,201.1581
51973089.7024,608.053,207.6172
51973124.7232,605.6151,212.5386
51973169.7536,605.6151,212.5386
51973196.5952,599.8157,216.307
51973224.7168,597.6301,215.5333
51973252.2752,599.4767,209.9277
51973282.1888,595.0605,203.8061
51973329.3952,600.6853,196.7443
51973363.3664,600.6853,196.7443
51973387.7888,603.2051,193.0315
51973412.9664,607.5462,190.477
51973443.5712,608.7737,189.0062
51973489.3952,605.89,185.9762
51973524.1984,604.1841,183.5123
51973569.2544,604.1841,183.5123
51973596.096,603.8115,182.6548
51973619.8144,603.8986,181.4532
51973652.8128,605.1342,181.9158
51973685.0048,603.6045,180.6524
51973729.0752,604.2375,180.682
51973764.3776,604.2375,180.682
51973789.8112,604.7018,182.4873
51973814.336,603.3503,182.5178
51973843.2384,600.0241,183.0014
51973889.856,598.0457,182.8535
51973922.6752,593.6797,183.4794
51973969.8304,593.6797,183.4794
51973997.0944,588.3876,184.1395
51974024.128,587.9202,182.4855
51974052.5824,589.5824,179.9234
51974083.7248,590.3791,178.0908
51974131.0464,591.4525,178.5912
51974164.9024,591.4525,178.5912
51974189.312,590.196,179.2415
51974216.2688,591.35,179.5979
51974245.8624,593.9132,179.04
51974290.048,595.1613,179.1472
51974326.1696,594.5349,178.7806
51974369.6128,594.5349,178.7806
51974395.52,594.069,179.8062
51974425.6512,594.9592,177.0424
51974453.824,591.149,175.6096
51974486.9632,590.3607,174.6317
51974531.3536,586.9875,173.2168
51974562.56,586.9875,173.2168
51974587.776,582.8606,171.8008
51974614.3872,571.1625,169.6919
51974643.7504,560.1077,165.9892
51974690.432,554.2029,163.063
51974722.3424,550.9423,161.7657
51974769.5872,550.9423,161.7657
51974795.1104,545.1348,159.2736
51974820.3648,535.768,155.7301
51974851.6608,527.1363,147.1593
51974883.7248,499.3824,139.4197
51974930.9824,503.7191,197.0328
51974962.5344,503.7191,197.0328
51974988.4032,42.19162,921.8288
51975014.6048,503.0944,118.7951
51975042.4576,515.3253,120.8906
51975091.4304,486.2223,106.644
51975122.816,467.2657,109.1467
51975169.7664,467.2657,109.1467
51975194.7776,453.7759,93.31335
51975223.7056,453.5416,99.89034
51975255.4496,435.5518,88.73029
51975285.3632,441.866,109.0421
51975329.7792,539.3473,195.0719
51975366.3872,539.3473,195.0719
51975393.7024,400.0015,102.5947
51975419.8784,402.9774,105.3642
51975444.9152,385.4597,107.5954
51975495.3344,408.9269,109.0559
51975525.3888,382.5437,105.6258
51975570.8544,382.5437,105.6258
51975595.8272,387.4741,106.0321
51975622.0672,400.4584,105.9172
51975654.5024,407.932,107.2477
51975682.4704,389.4947,107.4103
51975729.7536,391.2158,107.3732
51975762.2528,391.2158,107.3732
51975788.4288,387.1024,108.0736
51975816.4992,415.5156,103.0443
51975846.4384,402.3384,96.10638
51975890.5216,401.0908,100.5506
51975924.8512,403.391,101.5926
51975970.6368,403.391,101.5926
51975995.8016,415.9812,108.3014
51976025.4336,419.215,107.9536
51976052.5952,396.618,108.679
51976084.2624,394.3748,107.7422
51976131.968,395.6289,107.5296
51976163.6352,395.6289,107.5296
51976191.936,395.5689,108.3344
51976217.1264,398.5615,108.6157
51976245.6832,408.6658,108.921
51976292.6592,395.0446,109.6184
51976326.3232,394.0409,110.1786
51976370.752,394.8223,109.9768
51976396.5312,400.6705,106.6654
51976427.2896,402.6866,108.035
51976456.6528,402.4081,112.4983
51976489.4464,414.1678,115.7356
51976531.52,388.4031,147.2681
51976565.7344,388.4031,147.2681
51976590.7968,387.7048,159.0467
51976619.4048,386.0274,164.302
51976649.728,388.6432,156.3054
51976690.0608,385.4807,163.3726
51976722.1888,383.245,167.7523
51976769.856,383.245,167.7523
51976793.3696,379.8731,183.9768
51976817.3696,379.0844,192.5553
51976852.0192,381.1654,199.3708
51976885.4144,380.2733,200.0653
51976930.8288,379.3114,199.1811
51976964.3648,379.3114,199.1811
51976992.8064,378.3601,201.4529
51977018.4704,377.1461,207.2996
51977048.6784,377.7341,215.8548
51977098.0608,379.6673,223.5609
51977125.696,380.7311,233.992
51977170.0352,380.7311,233.992
51977197.9904,383.3444,246.5533
51977222.4,384.9567,253.2053
51977251.712,384.3709,247.5332
51977283.7376,384.4036,251.4523
51977330.8672,385.3252,259.0113
51977362.6368,385.3252,259.0113
51977388.5824,384.6011,264.2078
51977415.872,383.2096,268.3325
51977444.8768,379.9886,267.159
51977491.2768,377.9473,267.1135
51977522.7136,377.9185,269.8604
51977570.6752,377.9185,269.8604
51977596.0448,379.8588,274.6879
51977622.6176,381.678,281.8703
51977656.6272,380.6461,284.6563
51977689.2416,376.5607,281.6833
51977731.9424,371.0902,273.8535
51977762.2144,371.1058,274.0464
51977787.648,367.1167,268.47
51977814.5664,363.9498,264.2144
51977843.4432,361.1563,264.6875
51977890.624,359.4632,267.1873
51977925.2352,357.8648,268.2473
51977969.0112,357.8648,268.2473
51977997.2992,355.8426,270.4961
51978022.9888,352.7833,275.7786
51978053.9136,349.7716,284.9656
51978083.0336,346.9672,291.3965
51978129.1648,344.7508,302.5307
51978161.6768,344.7508,302.5307
51978185.9072,346.8906,307.1199
51978214.0928,349.9051,306.9574
51978248.448,349.4432,307.2452
51978291.584,348.7314,313.7437
