FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G,Region1R
1674,408.793184,1,0,0,0,0,0,0.00531016192611606,0.013510550302965
1675,408.809856,2,0,0,0,0,0,0.00482890521263507,0.0119062042392668
1676,408.826528,1,0,0,0,0,0,0.00532793316866271,0.0135391192101221
1677,408.8432,2,0,0,0,0,0,0.00482847526321862,0.0119534700751916
1678,408.85984,1,0,0,0,0,0,0.00533137276399432,0.013545401378188
1679,408.876512,2,0,0,0,0,0,0.00483607103624259,0.0119494315385777
1680,408.893184,1,0,0,0,0,0,0.00532721658630195,0.0135597606194816
1681,408.909856,2,0,0,0,0,0,0.00483105495971732,0.0119516751700299
1682,408.926528,1,0,0,0,0,0,0.00532162724388809,0.0135319395894753
1683,408.943168,2,0,0,0,0,0,0.00481801316075164,0.0119316320623909
1684,408.95984,1,0,0,0,0,0,0.00533567225815883,0.0135599101949117
1685,408.976512,2,0,0,0,0,0,0.00482560893377561,0.0119400082864788
1686,408.993184,1,0,0,0,0,0,0.00532205719330454,0.0135501877919525
1687,409.009856,2,0,0,0,0,0,0.00484868288579182,0.0119373159287363
1688,409.026528,1,0,0,0,0,0,0.00533667547346388,0.0135265548739902
1689,409.043168,2,0,0,0,0,0,0.00481070402067197,0.0119240037154537
1690,409.05984,1,0,0,0,0,0,0.00532864975102346,0.0135355293997987
1691,409.076512,2,0,0,0,0,0,0.00481858642664024,0.0119213113577111
1692,409.093184,1,0,0,0,0,0,0.00531632453441853,0.0135112981801157
1693,409.109856,2,0,0,0,0,0,0.00483134159266162,0.0119262473469058
1694,409.126496,1,0,0,0,0,0,0.00532778985219056,0.0135241616671079
1695,409.143168,2,0,0,0,0,0,0.00483592771977044,0.0119271447994867
1696,409.15984,1,0,0,0,0,0,0.00530084635542628,0.0134931995530686
1697,409.176512,2,0,0,0,0,0,0.00483549777035398,0.0119005203729215
1698,409.193184,1,0,0,0,0,0,0.00534226481587774,0.013519973555064
1699,409.209824,2,0,0,0,0,0,0.0048403705304071,0.0119217600840016
1700,409.226496,1,0,0,0,0,0,0.00532162724388809,0.0134996312965647
1701,409.243168,2,0,0,0,0,0,0.0048420903280729,0.0118718018903343
1702,409.25984,1,0,0,0,0,0,0.0053247802062754,0.0134896097427452
1703,409.276512,2,0,0,0,0,0,0.0048400838974628,0.011893639903135
1704,409.293152,1,0,0,0,0,0,0.00533438240990947,0.0135139905378583
1705,409.309824,2,0,0,0,0,0,0.00483506782093753,0.0118869090087786
1706,409.326496,1,0,0,0,0,0,0.00532105397799949,0.0134949944582303
1707,409.343168,2,0,0,0,0,0,0.00482431908552625,0.0118671650519999
1708,409.35984,1,0,0,0,0,0,0.00533380914402087,0.0134761479540325
1709,409.376512,2,0,0,0,0,0,0.00481615004661368,0.011907400842708
1710,409.393152,1,0,0,0,0,0,0.00534255144882205,0.0134994817211346
1711,409.409824,2,0,0,0,0,0,0.00484051384687925,0.0118706052868932
1712,409.426496,1,0,0,0,0,0,0.00535989274195224,0.0134768958311832
1713,409.443168,2,0,0,0,0,0,0.00484366680926656,0.0118973792888885
1714,409.45984,1,0,0,0,0,0,0.00531417478733627,0.0134909559216165
1715,409.476512,2,0,0,0,0,0,0.00482876189616292,0.0118978280151789
1716,409.493152,1,0,0,0,0,0,0.0053065790143123,0.01349469530737
1717,409.509824,2,0,0,0,0,0,0.00484366680926656,0.011869408683452
1718,409.526496,1,0,0,0,0,0,0.0053247802062754,0.013493648279359
1719,409.543168,2,0,0,0,0,0,0.00484524329046021,0.0118818234441538
1720,409.559808,1,0,0,0,0,0,0.00534441456296,0.0135130930852774
1721,409.57648,2,0,0,0,0,0,0.00482632551613636,0.0119127855581931
1722,409.593152,1,0,0,0,0,0,0.00532048071211089,0.0134664255510733
1723,409.609824,2,0,0,0,0,0,0.00481242381833777,0.0118996229203406
1724,409.626496,1,0,0,0,0,0,0.00531044855906036,0.0134996312965647
1725,409.643136,2,0,0,0,0,0,0.00482890521263507,0.0119027640043736
1726,409.659808,1,0,0,0,0,0,0.00531417478733627,0.013476746255753
1727,409.67648,2,0,0,0,0,0,0.00483320470679958,0.0118771866058194
1728,409.693152,1,0,0,0,0,0,0.00530313941898069,0.0134637331933307
1729,409.709824,2,0,0,0,0,0,0.00482145275608325,0.0118899005173814
1730,409.726496,1,0,0,0,0,0,0.00530227952014779,0.0134863190832821
1731,409.743136,2,0,0,0,0,0,0.00484524329046021,0.0118749429743673
1732,409.759808,1,0,0,0,0,0,0.00529181741768081,0.0134966397879619
1733,409.77648,2,0,0,0,0,0,0.00482603888319206,0.0118726993429151
1734,409.793152,1,0,0,0,0,0,0.00531804433208433,0.0134836267255396
1735,409.809824,2,0,0,0,0,0,0.00481829979369594,0.0118988750431899
1736,409.826496,1,0,0,0,0,0,0.00530328273545284,0.0135062126154909
1737,409.843136,2,0,0,0,0,0,0.00483105495971732,0.0118543015650077
1738,409.859808,1,0,0,0,0,0,0.00530915871081101,0.0134854216307013
1739,409.87648,2,0,0,0,0,0,0.00484610318929311,0.0119051572112558
1740,409.893152,1,0,0,0,0,0,0.00531202504025401,0.0134843746026903
1741,409.909792,2,0,0,0,0,0,0.00481486019836433,0.0119035118815243
1742,409.926496,1,0,0,0,0,0,0.00530070303895413,0.0134930499776385
1743,409.943136,2,0,0,0,0,0,0.00483936731510204,0.0118881056122197
1744,409.959808,1,0,0,0,0,0,0.00531431810380842,0.0135096528503842
1745,409.97648,2,0,0,0,0,0,0.00481099065361627,0.0118670154765698
1746,409.993152,1,0,0,0,0,0,0.00533309256166012,0.0135087553978033
1747,410.00976,2,0,0,0,0,0,0.00481958964194529,0.0119162257930863
1748,410.026432,1,0,0,0,0,0,0.00532277377566529,0.0135086058223732
1749,410.043104,2,0,0,0,0,0,0.00482259928786045,0.0118979775906091
1750,410.059776,1,0,0,0,0,0,0.00532105397799949,0.0135086058223732
1751,410.076448,2,0,0,0,0,0,0.00483707425154764,0.011916973670237
1752,410.093088,1,0,0,0,0,0,0.00531546463558562,0.0135265548739902
1753,410.10976,2,0,0,0,0,0,0.00482560893377561,0.0119214609331413
1754,410.126432,1,0,0,0,0,0,0.00531861759797293,0.0135109990292555
1755,410.143104,2,0,0,0,0,0,0.00482474903494271,0.0119079991444285
1756,410.159776,1,0,0,0,0,0,0.00531102182494896,0.0135102511521047
1757,410.176448,2,0,0,0,0,0,0.0048406571633514,0.0119418031916405
1758,410.193088,1,0,0,0,0,0,0.00532864975102346,0.0135403158135632
1759,410.20976,2,0,0,0,0,0,0.00483807746685269,0.0119293884309388
1760,410.226432,1,0,0,0,0,0,0.00530901539433886,0.0135486920376511
1761,410.243104,2,0,0,0,0,0,0.00480955748889476,0.0119415040407802
1762,410.259776,1,0,0,0,0,0,0.00530342605192499,0.0135299951088834
1763,410.276416,2,0,0,0,0,0,0.00481170723597702,0.0119503289911586
1764,410.293088,1,0,0,0,0,0,0.00529969982364908,0.0135090545486636
1765,410.30976,2,0,0,0,0,0,0.00481514683130863,0.0119072512672778
1766,410.326432,1,0,0,0,0,0,0.00532764653571841,0.0135489911885114
1767,410.343104,2,0,0,0,0,0,0.00482589556671991,0.0118969305625981
1768,410.359744,1,0,0,0,0,0,0.00532076734505519,0.013530593410604
1769,410.376416,2,0,0,0,0,0,0.00481242381833777,0.0119148796142151
1770,410.393088,1,0,0,0,0,0,0.00532263045919314,0.0135075587943622
1771,410.40976,2,0,0,0,0,0,0.00482904852910722,0.0119115889547519
1772,410.426432,1,0,0,0,0,0,0.00529740676009467,0.0135364268523795
1773,410.443072,2,0,0,0,0,0,0.00481887305958454,0.0119214609331413
1774,410.459744,1,0,0,0,0,0,0.00532148392741594,0.0135072596435019
1775,410.476416,2,0,0,0,0,0,0.0048400838974628,0.0118969305625981
1776,410.493088,1,0,0,0,0,0,0.00529411048123522,0.0134940970056495
1777,410.50976,2,0,0,0,0,0,0.00481385698305928,0.0118834687738853
1778,410.526432,1,0,0,0,0,0,0.00527504939043922,0.0134695666351063
1779,410.543072,2,0,0,0,0,0,0.00483664430213119,0.0118664171748492
1780,410.559744,1,0,0,0,0,0,0.00528121199874168,0.0134743530488708
1781,410.576416,2,0,0,0,0,0,0.00479594242404048,0.0118547502912981
1782,410.593088,1,0,0,0,0,0,0.00531560795205777,0.013454459516662
1783,410.60976,2,0,0,0,0,0,0.00483721756801979,0.0118670154765698
1784,410.626432,1,0,0,0,0,0,0.00532778985219056,0.0134731564454296
1785,410.643072,2,0,0,0,0,0,0.00483908068215774,0.0118810755670031
1786,410.659744,1,0,0,0,0,0,0.00531173840730971,0.0134833275746793
1787,410.676416,2,0,0,0,0,0,0.00481930300900099,0.0119177215473877
1788,410.693088,1,0,0,0,0,0,0.00531403147086412,0.0134514680080591
1789,410.709728,2,0,0,0,0,0,0.00481486019836433,0.0118554981684489
1790,410.7264,1,0,0,0,0,0,0.00529540032948457,0.0134628357407499
1791,410.743072,2,0,0,0,0,0,0.00481385698305928,0.0118671650519999
1792,410.759744,1,0,0,0,0,0,0.00532291709213744,0.0134804856415066
1793,410.776416,2,0,0,0,0,0,0.00483635766918689,0.0119026144289434
1794,410.793056,1,0,0,0,0,0,0.00533051286516141,0.0134779428591942
1795,410.809728,2,0,0,0,0,0,0.00481543346425293,0.0118685112308712
1796,410.8264,1,0,0,0,0,0,0.00530457258370219,0.0134800369152162
1797,410.843072,2,0,0,0,0,0,0.00481213718539347,0.0118685112308712
1798,410.859744,1,0,0,0,0,0,0.00530729559667305,0.0134945457319399
1799,410.876416,2,0,0,0,0,0,0.00481514683130863,0.0118893022156608
1800,410.893056,1,0,0,0,0,0,0.00528321842935179,0.0134891610164548
1801,410.909728,2,0,0,0,0,0,0.00481185055244917,0.0118860115561977
1802,410.9264,1,0,0,0,0,0,0.005306292381368,0.0134683700316651
1803,410.943072,2,0,0,0,0,0,0.00484509997398806,0.0118726993429151
1804,410.959744,1,0,0,0,0,0,0.0052880911894049,0.0134894601673151
1805,410.976416,2,0,0,0,0,0,0.00481013075478337,0.0118333610047879
1806,410.993056,1,0,0,0,0,0,0.00531016192611606,0.0134804856415066
1807,411.009728,2,0,0,0,0,0,0.00482016290783389,0.0118692591080219
1808,411.0264,1,0,0,0,0,0,0.00530342605192499,0.0134348651353134
1809,411.043072,2,0,0,0,0,0,0.00481256713480992,0.011853553687857
1810,411.059712,1,0,0,0,0,0,0.00531632453441853,0.0134833275746793
1811,411.076416,2,0,0,0,0,0,0.00482431908552625,0.0118551990175886
1812,411.093056,1,0,0,0,0,0,0.00531546463558562,0.0134852720552711
1813,411.109728,2,0,0,0,0,0,0.00482345918669335,0.0118378482676922
1814,411.1264,1,0,0,0,0,0,0.00526143432558493,0.0134662759756431
1815,411.143072,2,0,0,0,0,0,0.0048036815135366,0.0118480193969418
1816,411.159712,1,0,0,0,0,0,0.00531016192611606,0.0134552073938127
1817,411.176384,2,0,0,0,0,0,0.00481199386892132,0.011842933832317
1818,411.193056,1,0,0,0,0,0,0.00531861759797293,0.0134715111156981
1819,411.209728,2,0,0,0,0,0,0.00480325156412015,0.0118481689723719
1820,411.2264,1,0,0,0,0,0,0.00529181741768081,0.0134472798960152
1821,411.243072,2,0,0,0,0,0,0.00479895206995564,0.0118626777890957
1822,411.259712,1,0,0,0,0,0,0.00531503468616917,0.0134342668335928
1823,411.276384,2,0,0,0,0,0,0.00480640452650746,0.0118544511404379
1824,411.293056,1,0,0,0,0,0,0.00530184957073134,0.0134426430576808
1825,411.309728,2,0,0,0,0,0,0.00481758321133519,0.011866267599419
1826,411.3264,1,0,0,0,0,0,0.00529196073415296,0.0134504209800481
1827,411.34304,2,0,0,0,0,0,0.00481657999603013,0.011837698692262
1828,411.359712,1,0,0,0,0,0,0.00526272417383428,0.0134498226783276
1829,411.376384,2,0,0,0,0,0,0.00482990842794012,0.0118368012396812
1830,411.393056,1,0,0,0,0,0,0.00529969982364908,0.0134715111156981
1831,411.409728,2,0,0,0,0,0,0.00481299708422637,0.0118204975177957
1832,411.426368,1,0,0,0,0,0,0.00531603790147423,0.0134348651353134
1833,411.44304,2,0,0,0,0,0,0.00479106966398737,0.0118382969939826
1834,411.459712,1,0,0,0,0,0,0.00530729559667305,0.0134211041957404
1835,411.476384,2,0,0,0,0,0,0.00482231265491615,0.0118137666234394
1836,411.493056,1,0,0,0,0,0,0.00527719913752147,0.0134287325426776
1837,411.509728,2,0,0,0,0,0,0.00482403245258195,0.011857741799901
1838,411.526368,1,0,0,0,0,0,0.00528637139173909,0.0134520663097797
1839,411.54304,2,0,0,0,0,0,0.00479020976515446,0.0118453270391992
1840,411.559712,1,0,0,0,0,0,0.00529124415179221,0.0134205058940198
1841,411.576384,2,0,0,0,0,0,0.00481142060303272,0.0118308182224755
1842,411.593056,1,0,0,0,0,0,0.00528708797409985,0.0134405490016588
1843,411.609696,2,0,0,0,0,0,0.00478934986632156,0.0118124204445681
1844,411.626368,1,0,0,0,0,0,0.00530414263428574,0.013413326273373
1845,411.64304,2,0,0,0,0,0,0.00479379267695822,0.0118158606794613
1846,411.659712,1,0,0,0,0,0,0.00529153078473651,0.0134273863638063
1847,411.676384,2,0,0,0,0,0,0.00479293277812532,0.0118191513389245
1848,411.693024,1,0,0,0,0,0,0.00529382384829092,0.0134435405102616
1849,411.709696,2,0,0,0,0,0,0.00479063971457091,0.0118056895502117
1850,411.726368,1,0,0,0,0,0,0.00529009762001501,0.0133976208532082
1851,411.74304,2,0,0,0,0,0,0.00479938201937209,0.0118121212937078
1852,411.759712,1,0,0,0,0,0,0.00529654686126177,0.0134267880620858
1853,411.776384,2,0,0,0,0,0,0.0048056879441467,0.0117926764877894
1854,411.793024,1,0,0,0,0,0,0.00527834566929867,0.01343127532499
1855,411.809696,2,0,0,0,0,0,0.00479594242404048,0.0117961167226827
1856,411.826368,1,0,0,0,0,0,0.00528938103765425,0.0134260401849351
1857,411.84304,2,0,0,0,0,0,0.00481643667955798,0.0118035954941897
1858,411.859712,1,0,0,0,0,0,0.00526544718680514,0.0133991166075096
1859,411.876384,2,0,0,0,0,0,0.00480798100770111,0.0117597698931583
1860,411.893024,1,0,0,0,0,0,0.00528680134115555,0.0134202067431595
1861,411.909696,2,0,0,0,0,0,0.00480597457709101,0.0118336601556482
1862,411.926368,1,0,0,0,0,0,0.00528207189757458,0.0134083902841784
1863,411.94304,2,0,0,0,0,0,0.00481228050186562,0.011822890724678
1864,411.95968,1,0,0,0,0,0,0.00527289964335696,0.0134134758488032
